CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18231,192,5,2071.77,2,Loyal Customers
18233,326,1,440.0,1,Hibernating
18235,72,3,1796.48,2,Loyal Customers
18236,30,6,882.24,2,Loyal Customers
18237,3,5,987.1,0,New / Occasional
18240,46,1,422.58,1,Hibernating
18242,72,4,2232.4900000000002,2,Loyal Customers
18246,24,2,596.1,0,New / Occasional
18251,87,1,4314.72,2,Loyal Customers
18252,51,2,518.27,0,New / Occasional
18255,89,1,103.3,1,Hibernating
18257,39,8,2337.63,2,Loyal Customers
18259,25,3,2338.6000000000004,2,Loyal Customers
18261,43,2,324.24,0,New / Occasional
18262,140,1,149.48,1,Hibernating
18263,26,3,1213.1599999999999,2,Loyal Customers
18265,72,2,801.51,2,Loyal Customers
18270,38,2,283.15,0,New / Occasional
18272,3,6,3078.58,3,Champions
18273,2,3,204.0,0,New / Occasional
18274,30,1,175.92,0,New / Occasional
18277,58,1,110.38,1,Hibernating
18280,278,1,180.60000000000002,1,Hibernating
18281,181,1,80.82,1,Hibernating
18282,8,2,178.05,0,New / Occasional
18283,4,16,2045.53,3,Champions
